rainfall,temp,soil_type,cultivation_method,fertilizer,yield,humidity,tree_name
3360,27,Đất pha cát,Truyền thống,Không sử dụng,4479,57,Dừa
3360,27,Đất pha cát,Truyền thống,Không sử dụng,3699,54,Dừa
3360,27,Đất pha cát,Truyền thống,Không sử dụng,4904,54.5,Dừa
3605.4,27.2,Đất pha cát,Truyền thống,Không sử dụng,2821,56.6,Dừa
3605.4,27.2,Đất pha cát,Truyền thống,Không sử dụng,3472,55.5,Dừa
3605.4,27.2,Đất pha cát,Truyền thống,Không sử dụng,3647,58.5,Dừa
3512.4,27.1,Đất pha cát,Truyền thống,Không sử dụng,393,59.5,Dừa
3512.4,27.1,Đất pha cát,Truyền thống,Không sử dụng,167,55,Dừa
3512.4,27.1,Đất pha cát,Truyền thống,Không sử dụng,71,53,Dừa
3296,26.8,Đất pha cát,Truyền thống,Không sử dụng,52,53.5,Dừa
3296,26.8,Đất pha cát,Truyền thống,Không sử dụng,12,52.5,Dừa
3296,26.8,Đất pha cát,Truyền thống,Không sử dụng,51,56,Dừa
3550,37,Đất pha cát,Truyền thống,Không sử dụng,61,57,Dừa
3550,37,Đất pha cát,Truyền thống,Không sử dụng,67,57.5,Dừa
3550,37,Đất pha cát,Truyền thống,Không sử dụng,62,57,Dừa
3654,38,Đất pha cát,Truyền thống,Không sử dụng,32,55,Dừa
3654,38,Đất sét pha,Truyền thống,Không sử dụng,22,56,Dừa
3654,38,Đất sét pha,Truyền thống,Không sử dụng,25,54,Dừa
233,39,Đất sét pha,Truyền thống,Không sử dụng,4,58,Dừa
233,39,Đất sét pha,Truyền thống,Không sử dụng,9,58,Dừa
233,39,Đất sét pha,Truyền thống,Không sử dụng,12,59,Dừa
234,40,Đất sét pha,Truyền thống,Không sử dụng,2089,50,Dừa
234,40,Đất sét pha,Truyền thống,Không sử dụng,2810,54,Dừa
234,40,Đất sét pha,Truyền thống,Hữu cơ,841,53,Ca cao
3105,41,Đất sét pha,Truyền thống,Hữu cơ,3550,52,Ca cao
3105,41,Đất sét pha,Truyền thống,Hữu cơ,109,51,Ca cao
3105,41,Đất sét pha,Truyền thống,Hữu cơ,3368,57,Ca cao
236,42,Đất sét pha,Truyền thống,Hữu cơ,3671,57,Ca cao
236,42,Đất sét pha,Truyền thống,Hữu cơ,2404,60,Ca cao
2903.1,42,Đất sét pha,Truyền thống,Vô cơ,2805,57,Coffee
2903.1,43,Đất sét pha,Truyền thống,Vô cơ,2331,57,Coffee
2903.1,43,Đất sét pha,Truyền thống,Vô cơ,2088,54,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,2628,54.5,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,1939,56.6,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,1871,55.5,Coffee
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,1868,58.5,Coffee
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,127919,59.5,Coffee
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,75340,55,Coffee
2903.1,27.2,Đất sét pha,Truyền thống,Vô cơ,29170,53,Coffee
2903.1,27.2,Đất sét pha,Truyền thống,Vô cơ,1901,53.5,Coffee
2903.1,27.2,Đất sét pha,Truyền thống,Vô cơ,972,52.5,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,874,56,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,592,57,Coffee
2996.6,27,Đất sét pha,Truyền thống,Vô cơ,864,57.5,Coffee
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,5373,57,Thảo quả
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,6589,55,Thảo quả
3522.8,27,Đất sét pha,Truyền thống,Vô cơ,5107,56,Thảo quả
3729.8,27.2,Đất sét pha,Truyền thống,Vô cơ,5518,54,Thảo quả
3729.8,27.2,Đất sét pha,Truyền thống,Vô cơ,4912,58,Thảo quả
3729.8,27.2,Đất thịt thoát nước,Truyền thống,Vô cơ,3830,58,Thảo quả
2746.2,27.1,Đất thịt thoát nước,Truyền thống,Vô cơ,4,59,Thảo quả
2746.2,27.1,Đất thịt thoát nước,Truyền thống,Vô cơ,9,50,Thảo quả
2746.2,27.1,Đất thịt thoát nước,Truyền thống,Vô cơ,12,54,Thảo quả
3360,26.8,Đất thịt thoát nước,Truyền thống,Vô cơ,2089,53,Thảo quả
3360,26.8,Đất thịt thoát nước,Truyền thống,Vô cơ,2810,52,Thảo quả
3360,26.8,Đất thịt thoát nước,Truyền thống,Vô cơ,841,51,Thảo quả
3605.4,37,Đất thịt thoát nước,Truyền thống,Vô cơ,3550,57,Thảo quả
3605.4,37,Đất thịt thoát nước,Truyền thống,Vô cơ,109,57,Thảo quả
2903.1,37,Đất thịt thoát nước,Truyền thống,Vô cơ,3368,60,Thảo quả
2903.1,38,Đất thịt thoát nước,Truyền thống,Hữu cơ,3671,57,Tiêu
2903.1,38,Đất thịt thoát nước,Truyền thống,Hữu cơ,2404,57,Tiêu
2996.6,38,Đất thịt thoát nước,Truyền thống,Hữu cơ,2805,54,Tiêu
2996.6,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,2331,54.5,Tiêu
2996.6,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,2088,56.6,Tiêu
3522.8,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,2628,55.5,Tiêu
3522.8,40,Đất thịt thoát nước,Truyền thống,Hữu cơ,1939,58.5,Tiêu
3522.8,40,Đất thịt thoát nước,Truyền thống,Hữu cơ,1871,59.5,Tiêu
3729.8,40,Đất thịt thoát nước,Hữu cơ,Hữu cơ,1868,55,Tiêu
2903.1,41,Đất thịt thoát nước,Hữu cơ,Hữu cơ,127919,53,Tiêu
2903.1,41,Đất thịt thoát nước,Hữu cơ,Hữu cơ,75340,53.5,Tiêu
2903.1,41,Đất thịt thoát nước,Hữu cơ,Hữu cơ,29170,52.5,Tiêu
2996.6,42,Đất thịt thoát nước,Hữu cơ,Hữu cơ,1901,56,Tiêu
2996.6,42,Đất thịt thoát nước,Hữu cơ,Hữu cơ,972,57,Tiêu
2996.6,42,Đất thịt thoát nước,Hữu cơ,Hữu cơ,874,57.5,Tiêu
3522.8,43,Đất thịt thoát nước,Hữu cơ,Không sử dụng,592,57,Cau
3522.8,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,864,55,Cau
3522.8,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,5373,56,Cau
3729.8,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,6589,54,Cau
3729.8,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,5107,58,Cau
3729.8,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,5518,58,Cau
2746.2,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,4912,59,Cau
2746.2,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,3830,50,Cau
2746.2,27,Đất thịt thoát nước,Hữu cơ,Không sử dụng,4,54,Cau
3360,27.2,Đất thịt thoát nước,Hữu cơ,Không sử dụng,9,53,Cau
3360,27.2,Đất sét pha,Hữu cơ,Không sử dụng,12,52,Cau
3360,27.2,Đất sét pha,Hữu cơ,Không sử dụng,2089,51,Cau
3605.4,27,Đất sét pha,Hữu cơ,Không sử dụng,2810,57,Cau
3605.4,27,Đất sét pha,Hữu cơ,Không sử dụng,841,57,Cau
3605.4,27,Đất sét pha,Hữu cơ,Không sử dụng,3550,60,Cau
3512.4,27,Đất sét pha,Hữu cơ,Hữu cơ,109,57,Gừng
3512.4,27,Đất sét pha,Hữu cơ,Hữu cơ,3368,57,Gừng
3512.4,27,Đất sét pha,Hữu cơ,Hữu cơ,3671,54,Gừng
3296,27.2,Đất sét pha,Hữu cơ,Hữu cơ,2404,54.5,Gừng
3296,27.2,Đất sét pha,Hữu cơ,Hữu cơ,2805,56.6,Gừng
3296,27.2,Đất sét pha,Hữu cơ,Hữu cơ,2331,55.5,Gừng
3550,27.1,Đất sét pha,Hữu cơ,Hữu cơ,2088,58.5,Gừng
3550,27.1,Đất sét pha,Hữu cơ,Hữu cơ,2628,59.5,Gừng
3550,27.1,Đất sét pha,Hữu cơ,Hữu cơ,1939,55,Gừng
3654,26.8,Đất sét pha,Hữu cơ,Hữu cơ,1871,53,Gừng
3654,26.8,Đất sét pha,Hữu cơ,Hữu cơ,1868,53.5,Gừng
3654,27.1,Đất sét pha,Hữu cơ,Hữu cơ,127919,52.5,Gừng
233,27.1,Đất sét pha,Hữu cơ,Hữu cơ,75340,56,Gừng
233,26.8,Đất sét pha,Hữu cơ,Hữu cơ,29170,57,Gừng
233,26.8,Đất sét pha,Hữu cơ,Hữu cơ,1901,57.5,Gừng
234,26.8,Đất sét pha,Hữu cơ,Không sử dụng,972,57,Trà
234,37,Đất sét pha,Hữu cơ,Không sử dụng,874,55,Trà
234,37,Đất sét pha,Hữu cơ,Không sử dụng,592,56,Trà
3105,37,Đất sét pha,Hữu cơ,Không sử dụng,864,54,Trà
3105,38,Đất sét pha,Hữu cơ,Không sử dụng,5373,58,Trà
3105,38,Đất sét pha,Hữu cơ,Không sử dụng,6589,58,Trà
236,38,Đất sét pha,Truyền thống,Hữu cơ,5107,59,Trà
236,39,Đất sét pha,Truyền thống,Hữu cơ,5518,50,Trà
2903.1,39,Đất sét pha,Truyền thống,Hữu cơ,4912,54,Trà
2903.1,39,Đất sét pha,Truyền thống,Hữu cơ,3830,53,Trà
2903.1,40,Đất sét pha,Truyền thống,Hữu cơ,313547,52,Trà
2996.6,40,Đất sét pha,Truyền thống,Hữu cơ,2783,51,Trà
2996.6,40,Đất sét pha,Truyền thống,Hữu cơ,1533,57,Trà
2996.6,41,Đất sét pha,Truyền thống,Hữu cơ,1647,57,Trà
3522.8,41,Đất sét pha,Truyền thống,Hữu cơ,975,60,Trà
3522.8,41,Đất sét pha,Truyền thống,Vô cơ,2,57,Lúa
3522.8,42,Đất sét pha,Truyền thống,Vô cơ,836,57,Lúa
3729.8,42,Đất sét pha,Truyền thống,Vô cơ,806,54,Lúa
3729.8,42,Đất sét pha,Truyền thống,Vô cơ,880,54.5,Lúa
3729.8,43,Đất sét pha,Truyền thống,Vô cơ,770,56.6,Lúa
2746.2,27,Đất sét pha,Truyền thống,Vô cơ,395,55.5,Lúa
2746.2,27,Đất sét pha,Truyền thống,Vô cơ,187,58.5,Lúa
2746.2,27,Đất sét pha,Truyền thống,Vô cơ,187,59.5,Lúa
3360,27,Đất sét pha,Truyền thống,Vô cơ,121,55,Lúa
3360,27,Đất sét pha,Truyền thống,Vô cơ,103,53,Lúa
3360,27,Đất sét pha,Truyền thống,Vô cơ,71,53.5,Lúa
3605.4,27.2,Đất sét pha,Truyền thống,Vô cơ,3961,52.5,Lúa
3605.4,27.2,Đất sét pha,Truyền thống,Vô cơ,4247,56,Lúa
3605.4,27.2,Đất sét pha,Truyền thống,Vô cơ,3290,57,Lúa
3512.4,27,Đất sét pha,Truyền thống,Vô cơ,3138,57.5,Lúa
3512.4,27,Đất thịt thoát nước,Truyền thống,Hữu cơ,3423,57,Lạc
3512.4,27,Đất thịt thoát nước,Truyền thống,Hữu cơ,3899,55,Lạc
3296,27,Đất thịt thoát nước,Truyền thống,Hữu cơ,4015,56,Lạc
3296,27,Đất thịt thoát nước,Truyền thống,Hữu cơ,4279,54,Lạc
3296,27,Đất thịt thoát nước,Truyền thống,Hữu cơ,4167,58,Lạc
3550,27.2,Đất thịt thoát nước,Truyền thống,Hữu cơ,4479,58,Lạc
3550,27.2,Đất thịt thoát nước,Truyền thống,Hữu cơ,3699,59,Lạc
3550,27.2,Đất thịt thoát nước,Truyền thống,Hữu cơ,4904,50,Lạc
3654,27.1,Đất thịt thoát nước,Truyền thống,Hữu cơ,2821,54,Lạc
3654,27.1,Đất thịt thoát nước,Truyền thống,Hữu cơ,3472,53,Lạc
3654,27.1,Đất thịt thoát nước,Truyền thống,Hữu cơ,3647,52,Lạc
233,26.8,Đất thịt thoát nước,Truyền thống,Hữu cơ,393,51,Lạc
233,26.8,Đất thịt thoát nước,Truyền thống,Hữu cơ,167,57,Lạc
233,26.8,Đất thịt thoát nước,Truyền thống,Hữu cơ,71,57,Lạc
234,37,Đất thịt thoát nước,Truyền thống,Hữu cơ,52,60,Lạc
234,37,Đất thịt thoát nước,Thủy canh,Không sử dụng,313547,57,Đậu đen
234,37,Đất thịt thoát nước,Thủy canh,Không sử dụng,2783,57,Đậu đen
3105,38,Đất thịt thoát nước,Thủy canh,Không sử dụng,1533,54,Đậu đen
3105,38,Đất thịt thoát nước,Thủy canh,Không sử dụng,1647,54.5,Đậu đen
3105,38,Đất thịt thoát nước,Thủy canh,Không sử dụng,975,56.6,Đậu đen
236,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,2,55.5,Đậu đen
2903.1,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,836,58.5,Đậu đen
2903.1,39,Đất thịt thoát nước,Truyền thống,Hữu cơ,806,59.5,Đậu đen
2903.1,40,Đất thịt thoát nước,Truyền thống,Hữu cơ,880,55,Đậu đen
2996.6,40,Đất thịt thoát nước,Truyền thống,Hữu cơ,770,53,Đậu đen
2996.6,40,Đất thịt thoát nước,Truyền thống,Hữu cơ,395,53.5,Đậu đen
2996.6,41,Đất thịt thoát nước,Truyền thống,Hữu cơ,187,52.5,Đậu đen
3522.8,41,Đất thịt thoát nước,Truyền thống,Hữu cơ,187,56,Đậu đen
3522.8,41,Đất thịt thoát nước,Truyền thống,Hữu cơ,121,59.5,Đậu đen
3522.8,42,Đất thịt thoát nước,Truyền thống,Hữu cơ,103,55,Đậu đen
3729.8,42,Đất thịt thoát nước,Truyền thống,Vô cơ,71,53,Hạt điều
3729.8,42,Đất thịt thoát nước,Truyền thống,Vô cơ,3961,53.5,Hạt điều
3729.8,43,Đất thịt thoát nước,Truyền thống,Vô cơ,4247,52.5,Hạt điều
2746.2,43,Đất thịt thoát nước,Truyền thống,Vô cơ,3290,56,Hạt điều
2746.2,27,Đất thịt thoát nước,Truyền thống,Vô cơ,3138,57,Hạt điều
2746.2,27,Đất thịt thoát nước,Truyền thống,Vô cơ,3423,57.5,Hạt điều
3360,27,Đất thịt thoát nước,Truyền thống,Vô cơ,3899,57,Hạt điều
3360,27,Đất thịt thoát nước,Truyền thống,Vô cơ,4015,55,Hạt điều
3360,27,Đất thịt thoát nước,Truyền thống,Vô cơ,4279,56,Hạt điều
3605.4,27,Đất thịt thoát nước,Truyền thống,Vô cơ,4167,54,Hạt điều
3605.4,27.2,Đất thịt thoát nước,Truyền thống,Vô cơ,4479,58,Hạt điều
3605.4,27.2,Đất thịt thoát nước,Truyền thống,Vô cơ,3699,58,Hạt điều
3512.4,27.2,Đất thịt thoát nước,Truyền thống,Vô cơ,4904,59,Hạt điều
3512.4,27,Đất thịt thoát nước,Truyền thống,Vô cơ,2821,50,Hạt điều
3512.4,27,Đất thịt thoát nước,Truyền thống,Vô cơ,3472,54,Hạt điều
3296,27,Đất thịt thoát nước,Truyền thống,Không sử dụng,3647,53,Dừa
3296,27,Đất thịt thoát nước,Truyền thống,Không sử dụng,393,59.5,Dừa
3296,27,Đất thịt thoát nước,Truyền thống,Không sử dụng,167,55,Dừa
3550,27,Đất thịt thoát nước,Truyền thống,Không sử dụng,71,53,Dừa
3550,27.2,Đất thịt thoát nước,Truyền thống,Không sử dụng,52,53.5,Dừa
3550,27.2,Đất đỏ ,Truyền thống,Hữu cơ,2570,52.5,Dừa
3654,27.2,Đất đỏ ,Truyền thống,Hữu cơ,27170,56,Dừa
3654,27.1,Đất đỏ ,Truyền thống,Hữu cơ,114744,57,Dừa
3654,27.1,Đất đỏ ,Truyền thống,Hữu cơ,1402,57.5,Dừa
233,27.1,Đất đỏ ,Truyền thống,Hữu cơ,23456,57,Dừa
233,26.8,Đất đỏ ,Truyền thống,Hữu cơ,107809,55,Dừa
233,26.8,Đất đỏ ,Truyền thống,Hữu cơ,1132,56,Dừa
234,26.8,Đất đỏ ,Truyền thống,Hữu cơ,23960,54,Dừa
234,37,Đất đỏ ,Truyền thống,Hữu cơ,126487,58,Dừa
234,37,Đất đỏ ,Truyền thống,Hữu cơ,804,58,Dừa
3105,37,Đất đỏ ,Truyền thống,Hữu cơ,30362,59,Dừa
3105,38,Đất đỏ ,Truyền thống,Hữu cơ,124492,50,Gừng
3105,38,Đất đỏ ,Truyền thống,Hữu cơ,792,54,Gừng
236,38,Đất đỏ ,Truyền thống,Hữu cơ,34153,53,Gừng
236,39,Đất đỏ ,Hữu cơ,Hữu cơ,2570,59.5,Gừng
321,39,Đất đỏ ,Hữu cơ,Hữu cơ,27170,55,Gừng
3654,39,Đất đỏ ,Hữu cơ,Hữu cơ,114744,53,Gừng
323,41,Đất đỏ ,Hữu cơ,Hữu cơ,1402,53.5,Gừng
324,42,Đất đỏ ,Hữu cơ,Hữu cơ,23456,52.5,Gừng
3105,42,Đất đỏ ,Hữu cơ,Hữu cơ,107809,56,Gừng
326,42,Đất đỏ ,Hữu cơ,Hữu cơ,1132,57,Gừng
327,43,Đất đỏ ,Hữu cơ,Hữu cơ,23960,57.5,Gừng
328,43,Đất đỏ ,Hữu cơ,Hữu cơ,126487,57,Gừng
2903.1,128,Đất đỏ ,Hữu cơ,Hữu cơ,804,55,Gừng
2903.1,129,Đất đỏ ,Hữu cơ,Hữu cơ,30362,56,Gừng
2903.1,130,Đất đỏ ,Hữu cơ,Hữu cơ,124492,54,Gừng
2996.6,131,Đất đỏ ,Truyền thống,Hữu cơ,792,57,Dừa
2996.6,132,Đất đỏ ,Truyền thống,Hữu cơ,34153,57.5,Dừa
2996.6,133,Đất đỏ ,Truyền thống,Hữu cơ,132551,57,Dừa
3522.8,134,Đất đỏ ,Truyền thống,Hữu cơ,338,55,Dừa
3522.8,135,Đất đỏ ,Truyền thống,Hữu cơ,22966,56,Dừa
3522.8,136,Đất phù sa,Truyền thống,Hữu cơ,131763,54,Dừa
3729.8,137,Đất phù sa,Truyền thống,Hữu cơ,404,58,Dừa
3729.8,138,Đất phù sa,Truyền thống,Hữu cơ,24184,58,Dừa
3729.8,139,Đất phù sa,Truyền thống,Hữu cơ,124387,59,Dừa
2746.2,140,Đất phù sa,Truyền thống,Hữu cơ,343,50,Dừa
2746.2,141,Đất phù sa,Truyền thống,Hữu cơ,23099,54,Dừa
2746.2,142,Đất phù sa,Truyền thống,Hữu cơ,117825.84,53,Dừa
3360,143,Đất phù sa,Truyền thống,Hữu cơ,336,52,Dừa
3360,144,Đất phù sa,Truyền thống,Hữu cơ,22594,51,Dừa
3360,145,Đất phù sa,Truyền thống,Hữu cơ,116481.07,57,Dừa
3605.4,146,Đất phù sa,Truyền thống,Hữu cơ,316,57,Dừa
3605.4,147,Đất phù sa,Truyền thống,Hữu cơ,21400,60,Dừa
3605.4,148,Đất phù sa,Truyền thống,Hữu cơ,122102,57,Dừa
3512.4,149,Đất phù sa,Truyền thống,Hữu cơ,382,57,Dừa
3512.4,150,Đất phù sa,Truyền thống,Hữu cơ,19578,54,Dừa
3512.4,151,Đất phù sa,Truyền thống,Hữu cơ,121037,54.5,Dừa
3296,152,Đất phù sa,Truyền thống,Hữu cơ,231,56.6,Dừa
3296,153,Đất phù sa,Truyền thống,Hữu cơ,18951,55.5,Dừa
3296,154,Đất phù sa,Truyền thống,Hữu cơ,110579,58.5,Dừa
3550,155,Đất phù sa,Truyền thống,Hữu cơ,221,59.5,Dừa
3550,156,Đất phù sa,Truyền thống,Hữu cơ,15362,55,Dừa
3550,157,Đất phù sa,Truyền thống,Hữu cơ,120373,53,Dừa
3654,158,Đất phù sa,Truyền thống,Hữu cơ,291,53.5,Dừa
3654,159,Đất phù sa,Truyền thống,Hữu cơ,17231,52.5,Dừa
3654,160,Đất phù sa,Truyền thống,Hữu cơ,119359,56,Dừa
233,161,Đất phù sa,Truyền thống,Hữu cơ,283,57,Dừa
233,162,Đất phù sa,Truyền thống,Hữu cơ,17690,57.5,Dừa
233,163,Đất phù sa,Truyền thống,Hữu cơ,7157,57,Dừa
234,164,Đất phù sa,Truyền thống,Hữu cơ,8700,55,Dừa
234,165,Đất phù sa,Truyền thống,Hữu cơ,41266,56,Dừa
234,166,Đất phù sa,Truyền thống,Hữu cơ,8838,54,Dừa
3105,167,Đất phù sa,Truyền thống,Hữu cơ,8954,58,Dừa
3105,168,Đất phù sa,Truyền thống,Hữu cơ,42915,58,Dừa
3105,169,Đất đá ong,Truyền thống,Hữu cơ,9230,59,Dừa
236,170,Đất đá ong,Truyền thống,Hữu cơ,44313,50,Dừa
236,171,Đất đá ong,Truyền thống,Hữu cơ,45820,54,Dừa
2903.1,172,Đất đá ong,Truyền thống,Hữu cơ,49084,53,Dừa
2903.1,173,Đất đá ong,Truyền thống,Hữu cơ,86311,52,Dừa
2903.1,174,Đất đá ong,Truyền thống,Hữu cơ,57642,51,Dừa
2996.6,175,Đất đá ong,Hữu cơ,Không sử dụng,58405,57,Dừa
2996.6,176,Đất đá ong,Hữu cơ,Không sử dụng,60751,57,Dừa
2996.6,177,Đất đá ong,Hữu cơ,Không sử dụng,109506,60,Dừa
3522.8,178,Đất đá ong,Hữu cơ,Không sử dụng,114,57,Dừa
3522.8,179,Đất đá ong,Hữu cơ,Không sử dụng,3,57,Dừa
3522.8,180,Đất đá ong,Hữu cơ,Không sử dụng,95,54,Dừa
2903.1,181,Đất đá ong,Hữu cơ,Không sử dụng,19,54.5,Dừa
2903.1,182,Đất đá ong,Hữu cơ,Không sử dụng,54,56.6,Dừa
2903.1,183,Đất đá ong,Hữu cơ,Không sử dụng,13,55.5,Dừa
2996.6,184,Đất đá ong,Hữu cơ,Không sử dụng,123,58.5,Dừa
2996.6,185,Đất đá ong,Hữu cơ,Không sử dụng,19,59.5,Dừa
2996.6,186,Đất đá ong,Hữu cơ,Không sử dụng,32,55,Dừa
3522.8,187,Đất đá ong,Hữu cơ,Không sử dụng,8,53,Dừa
3522.8,188,Đất đá ong,Hữu cơ,Không sử dụng,50,53.5,Dừa
3522.8,189,Đất đá ong,Hữu cơ,Không sử dụng,10,52.5,Dừa
3729.8,190,Đất đá ong,Hữu cơ,Không sử dụng,29,56,Dừa
3729.8,191,Đất đá ong,Hữu cơ,Không sử dụng,44,57,Dừa
3729.8,192,Đất đá ong,Hữu cơ,Không sử dụng,33,57.5,Dừa
2746.2,193,Đất đá ong,Hữu cơ,Không sử dụng,14,57,Dừa
2746.2,194,Đất đá ong,Hữu cơ,Không sử dụng,56,55,Dừa
2746.2,195,Đất đá ong,Hữu cơ,Không sử dụng,26,56,Dừa
3360,196,Đất đá ong,Hữu cơ,Không sử dụng,98,54,Dừa
3360,197,Đất đá ong,Hữu cơ,Không sử dụng,3,58,Dừa
3360,198,Đất đá ong,Hữu cơ,Không sử dụng,58637,58,Dừa
3605.4,199,Đen,Hữu cơ,Không sử dụng,59777,59,Dừa
3605.4,200,Đen,Hữu cơ,Không sử dụng,60528,50,Dừa
3605.4,201,Đen,Hữu cơ,Không sử dụng,61126,54,Dừa
3512.4,202,Đen,Hữu cơ,Không sử dụng,623687,53,Dừa
3512.4,203,Đen,Hữu cơ,Không sử dụng,63504,52,Dừa
3512.4,204,Đen,Hữu cơ,Không sử dụng,63931,51,Dừa
3296,205,Đất pha cát,Hữu cơ,Không sử dụng,73730,57,Dừa
3296,206,Đất pha cát,Hữu cơ,Không sử dụng,118416,57,Dừa
3296,207,Đất pha cát,Hữu cơ,Không sử dụng,130132,60,Dừa
3550,208,Đất pha cát,Hữu cơ,Không sử dụng,154889,57,Dừa
